collision_index,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,casualty_type
2022501205553,1,1,1,1,38,7,2,9
2022501214432,2,3,2,1,9,2,3,9
202260B092797,2,2,2,2,54,8,3,9
2023010441369,1,1,1,1,25,5,3,9
2023010459935,1,1,1,1,77,11,2,9
2023141368009,3,4,2,2,68,10,3,9
2023161352859,1,1,1,2,18,4,3,9
2023501363047,2,4,2,1,3,1,3,9
2023471284650,2,1,1,1,31,6,3,97
2021131056965,3,4,2,1,53,8,3,11
2020010273269,1,1,2,1,20,4,3,9
2020201020806,2,1,1,2,46,8,3,9
2020332000564,1,1,1,1,32,6,3,9
2020430231598,1,1,1,2,34,6,3,9
2021201121271,2,2,2,1,21,5,3,9
2021351125329,2,1,1,1,32,6,3,9
2021552100992,1,1,1,2,31,6,3,9
2022010363334,1,1,1,2,29,6,3,9
2022221248254,2,3,2,2,75,10,3,9
2022552201009,1,1,2,2,44,7,3,9
2023131376189,1,1,1,1,27,6,3,9
2020010235177,1,1,3,1,11,3,3,0
2021421067691,1,1,3,1,47,8,2,0
202163D054221,1,1,3,1,62,9,3,0
2024201406906,1,2,3,2,14,3,3,0
2024522401087,1,1,3,1,53,8,2,0
2022061152094,2,1,1,1,28,6,2,1
2023041318955,2,2,1,1,50,8,3,1
2023052300840,2,1,1,1,38,7,2,1
2023141332498,1,1,1,1,53,8,2,1
202060Y182718,1,1,1,1,55,8,2,5
2021010303964,1,1,1,2,22,5,3,9
2021131113466,2,1,1,1,47,8,3,9
2021430062579,1,1,1,1,28,6,3,9
2022070578767,1,1,1,2,24,5,3,9
2022161161523,1,1,1,2,61,9,3,9
2022522200342,1,1,1,2,48,8,3,9
2024141452843,1,1,1,2,18,4,3,9
2024302401616,1,1,2,1,33,6,3,9
2024340NN1582,1,1,1,2,40,7,3,9
2023041367409,1,1,1,1,43,7,3,19
2022471191358,1,1,3,1,15,3,2,0
2024131445335,1,1,3,1,3,1,3,0
2020100971834,2,1,1,2,20,4,3,1
2022361215803,2,1,1,2,31,6,2,1
2023501333555,2,1,1,1,60,9,3,1
2021010322285,1,1,1,1,26,6,3,3
2021201141865,1,1,1,1,31,6,3,3
2020470932988,2,1,1,1,35,6,2,4
2021361062920,1,1,1,1,20,4,3,4
2020460963163,1,1,1,2,50,8,3,9
2021070829293,2,1,1,2,70,10,3,9
2021101089787,1,2,1,2,66,10,3,9
202131A175221,1,1,1,2,37,7,3,9
2022010368514,1,1,2,2,55,8,3,9
2022320490098,2,1,1,1,53,8,3,9
2023351282630,2,1,1,1,29,6,3,9
2023461343760,1,1,1,1,19,4,2,9
2024041511988,2,1,1,1,76,11,3,9
2024221442412,1,1,1,1,55,8,3,9
2023141372691,2,3,1,1,28,6,3,19
2021421114501,2,1,1,1,17,4,3,-1
2020010237986,1,1,3,1,28,6,3,0
2022201231286,1,1,3,2,10,2,3,0
2024111506184,1,1,3,1,37,7,2,0
2020010253073,2,1,1,2,65,9,3,1
2020530978049,1,1,1,1,68,10,3,1
2021141052004,2,1,1,1,32,6,2,1
2020470976230,1,1,1,1,17,4,3,3
2023010464881,1,1,1,1,18,4,3,3
2023041303706,1,1,1,1,34,6,3,3
2024010538037,2,1,1,1,24,5,3,3
2021052100261,2,2,1,1,47,8,2,4
2023320534591,2,1,1,1,55,8,2,5
2024361457353,1,1,1,1,55,8,2,5
2020010284109,1,1,1,2,32,6,3,9
202006G274788,2,4,2,1,9,2,3,9
2022161248936,1,2,1,1,48,8,3,9
2023221331323,1,2,2,1,62,9,3,9
2023430180333,1,1,1,2,33,6,3,9
2024010537107,1,1,1,2,20,4,3,9
2024041447697,2,2,2,1,17,4,3,9
2024061494326,2,1,2,2,27,6,3,9
2024991481971,1,2,2,2,32,6,3,9
2022111229790,2,1,1,2,32,6,3,11
2024411472423,2,1,2,2,59,9,3,11
2020010286962,1,1,3,1,54,8,2,0
2020460951313,1,1,3,1,35,6,3,0
2022411221728,1,1,3,1,47,8,3,0
2023010471399,1,1,3,2,33,6,3,0
2020052001244,2,1,1,2,76,11,2,1
2021010337534,1,1,1,2,33,6,3,3
2022010380261,1,1,1,1,27,6,3,5
202031C007420,2,1,1,1,45,7,3,9
2020410936278,1,2,1,1,37,7,2,9
202134WNC6161,2,1,1,1,35,6,3,9
2022052202573,2,1,1,1,71,10,3,9
2022122200420,1,1,1,1,36,7,3,9
2022351205058,3,1,1,1,49,8,3,9
2022471155412,1,1,1,2,25,5,3,9
2023501369597,1,1,1,1,20,4,3,9
2024451399171,1,2,1,1,40,7,3,9
2024991456244,1,1,2,2,21,5,2,9
2022311215334,2,1,1,2,19,4,3,-1
202006A369522,1,1,3,2,16,4,2,0
2020522101053,1,1,3,2,72,10,3,0
2021010332677,2,1,1,2,23,5,2,1
2023010459108,1,1,1,1,36,7,3,1
2023461273947,2,1,1,1,23,5,2,1
2024201443083,2,1,1,1,25,5,3,1
2024552400917,1,1,1,1,48,8,2,1
2021010346537,2,1,1,1,25,5,3,3
2020010244505,1,1,1,1,19,4,2,9
2020221005896,2,1,2,2,58,9,3,9
2020302001208,1,1,1,1,28,6,3,9
2021010299922,1,1,1,1,23,5,3,9
2021302101733,1,1,1,1,52,8,3,9
2021421016566,1,1,2,2,42,7,2,9
2022070244565,1,1,2,2,16,4,3,9
2022401252489,2,1,1,1,85,11,3,9
2022522202396,1,1,1,2,46,8,3,9
2023991392247,1,1,2,2,29,6,2,9
2024340NN4452,2,2,1,1,24,5,3,9
2024340WN5102,1,2,2,1,19,4,3,9
2022131167401,1,1,3,2,59,9,2,0
2023320474984,1,1,3,1,45,7,3,0
2020430256099,2,1,1,1,68,10,3,1
2021010335943,1,1,1,1,26,6,2,1
2020160997719,2,1,1,1,50,8,3,2
2021421021439,1,1,1,1,20,4,2,3
2022010404739,2,1,1,1,34,6,3,3
2021010345834,1,1,1,1,32,6,3,4
2024031433913,1,1,1,1,27,6,2,5
2020201021177,2,1,1,2,40,7,3,9
2021421073320,2,3,2,2,73,10,3,9
2021991090843,1,2,1,1,64,9,3,9
2022010389651,1,1,2,2,45,7,3,9
202254A714022,1,1,1,1,73,10,3,9
2023041298691,1,1,2,1,24,5,2,9
2023421367008,2,1,1,1,30,6,3,9
2024061442527,2,1,1,2,30,6,3,9
2024131452273,2,1,1,2,48,8,3,9
2024461517346,1,1,1,2,18,4,3,9
2024501470737,1,1,1,2,69,10,3,9
2024531464098,1,1,1,1,25,5,2,9
2023010425912,1,1,2,2,57,9,2,11
2024010510838,2,2,2,2,47,8,3,11
2020990934637,1,1,3,2,19,4,2,0
2021061057335,1,2,3,2,10,2,3,0
2024010533879,1,1,3,2,14,3,3,0
2023010471466,1,1,1,1,34,6,3,1
2023622300222,2,2,1,1,22,5,3,1
2021531050470,1,1,1,1,18,4,3,3
2024211510487,2,1,1,1,50,8,2,4
2022052201338,1,1,1,1,54,8,2,5
202234WNC2392,2,1,1,1,22,5,3,5
20201378000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2,1,1,1,30,6,3,9
2021041040860,2,1,2,2,59,9,3,9
2021430560460,2,1,1,1,59,9,3,9
202163A064221,1,1,1,2,18,4,3,9
2022201191610,1,1,1,1,28,6,3,9
2022440034672,2,1,1,2,52,8,3,9
2022451189731,1,1,1,1,50,8,3,9
2022501249979,2,2,2,2,7,2,3,9
2023201411255,1,2,2,2,17,4,3,9
2023311349053,1,1,1,1,36,7,3,9
2023371300297,2,2,1,2,41,7,3,9
2023451373591,1,1,1,2,57,9,2,9
2023501365504,2,2,2,2,26,6,3,9
2024320409905,2,1,1,1,35,6,2,9
2020461017724,1,1,1,1,30,6,3,19
2024545392124,1,1,1,1,48,8,3,-1
2024631447908,1,1,1,1,20,4,2,90
2022010390051,1,1,3,2,62,9,3,0
2024010512076,1,1,3,2,53,8,2,0
2020010279206,1,1,1,2,39,7,3,1
2020010283016,1,1,1,1,55,8,3,3
2020137BU0781,1,2,2,1,17,4,3,9
2020410929792,1,1,1,1,24,5,3,9
2020430060202,1,1,1,1,18,4,3,9
202131A168621,1,1,1,1,27,6,3,9
2022070032401,1,1,2,2,18,4,3,9
2022101238564,2,3,2,1,21,5,3,9
2022131173725,1,1,1,1,50,8,3,9
2022332200665,1,1,1,2,35,6,3,9
2022471247585,2,1,1,1,37,7,3,9
2023361344537,1,1,1,2,22,5,3,9
2023411374054,1,1,1,1,23,5,2,9
2023461301668,1,1,1,1,35,6,2,9
2023622300109,1,1,1,1,39,7,3,9
2024041423825,1,2,2,1,5,1,3,9
2022361177999,2,2,1,1,41,7,3,19
2024440566663,1,1,3,1,48,8,1,0
2024471492225,1,1,3,1,11,3,3,0
2022010411479,2,1,1,1,55,8,2,1
2023501328723,2,1,1,1,46,8,3,1
2023991359519,1,1,1,1,28,6,3,1
2024161451714,1,1,1,1,21,5,3,3
2024302400604,2,1,1,1,18,4,3,4
2020030993233,1,1,1,1,39,7,2,5
2022520205234,1,1,1,2,49,8,3,8
2021131056965,1,1,1,1,45,7,3,9
2021201020294,1,1,1,2,20,4,3,9
2021351130750,2,2,1,1,73,10,3,9
2023440485899,1,1,1,1,17,4,3,9
2023991335643,2,1,1,2,30,6,3,9
2024131529920,2,2,1,1,22,5,3,9
2024991512763,1,1,1,1,41,7,3,9
2021471033874,2,1,2,1,26,6,3,19
2023010454514,3,2,1,1,32,6,3,19
2020370954289,2,1,1,1,49,8,3,21
2020500969668,1,1,2,2,45,7,3,90
2020410924736,1,1,3,2,40,7,3,0
2021010342120,1,1,3,1,32,6,3,0
2021231032938,1,1,3,1,7,2,2,0
2022421178321,1,1,3,2,25,5,2,0
2023122400196,1,1,3,1,90,11,1,0
2023451380217,1,1,3,2,14,3,2,0
2024501461693,1,1,3,2,50,8,3,0
20201371F1402,2,1,1,1,41,7,3,1
2021401101164,2,1,1,1,11,3,3,1
2023122301185,2,1,1,2,24,5,2,1
2020010264100,1,1,1,1,32,6,3,3
2021302101920,2,1,1,1,36,7,3,8
2020010263086,1,1,1,2,34,6,3,9
2020010282936,1,1,1,2,21,5,3,9
2021302101287,2,1,2,1,15,3,3,9
2023340WN0132,1,2,1,1,19,4,3,9
2023622300749,1,1,1,2,19,4,3,9
2024471505599,1,2,2,2,68,10,2,9
2021461069261,2,1,1,1,42,7,3,19
2023041357745,2,1,1,1,57,9,3,19
2023311344551,1,1,1,1,27,6,3,-1
2021010291081,1,1,3,1,62,9,2,0
2021061072270,1,1,3,1,11,3,2,0
2024201501018,1,1,3,2,38,7,3,0
2024440289698,1,1,3,1,10,2,3,0
2023201383982,2,1,1,1,29,6,3,1
2023471302574,1,1,1,1,35,6,2,5
2020041001678,1,3,2,1,20,4,3,9
2020161002819,1,1,1,2,84,11,2,9
2020230982125,1,2,2,2,26,6,3,9
2021302102138,2,2,1,2,50,8,3,9
2021430213375,1,2,2,2,12,3,3,9
2022122200784,1,1,1,1,57,9,3,9
2022302200640,2,1,1,1,42,7,3,9
2022401201570,1,1,1,2,42,7,3,9
2023010420892,1,1,1,2,39,7,3,9
2023010438934,1,1,1,1,36,7,3,9
2023361383234,1,1,1,2,26,6,3,9
2023440235295,2,2,1,2,18,4,3,9
2024311396859,1,1,1,2,31,6,3,9
2024991503240,2,1,1,2,35,6,3,9
2023131356372,2,3,2,1,35,6,3,19
2021061047090,1,1,3,1,37,7,3,0
2023061282023,2,1,1,1,22,5,3,1
2022010353357,1,1,1,1,21,5,3,3
2022010402671,1,1,1,1,19,4,1,3
2024010535532,2,1,1,1,35,6,3,3
2023010427462,1,1,1,1,42,7,3,4
2024991497431,2,1,1,1,59,9,2,5
2020332001009,1,1,1,1,35,6,3,9
2020622100042,1,1,1,1,61,9,3,9
2021061067061,1,2,2,1,19,4,2,9
2022552201076,2,1,1,2,57,9,3,9
2022610024522,2,2,1,2,33,6,3,9
2022991223670,2,2,2,2,68,10,3,9
2022991229719,2,1,1,1,17,4,3,9
2023302300749,1,4,2,2,26,6,3,9
2023311294169,1,1,1,1,37,7,2,9
2023461303890,2,1,1,2,42,7,3,9
2023461380477,1,1,1,2,32,6,3,9
2024221479258,1,1,1,1,39,7,3,9
2024411475186,1,1,1,1,58,9,3,9
2024421510004,2,2,2,2,34,6,3,9
2021430518991,1,1,1,1,29,6,3,19
2022061215893,2,1,2,2,46,8,3,11
2024211450779,2,1,1,1,21,5,3,9
2024221452565,2,1,2,2,64,9,3,9
2020161005825,1,1,1,1,46,8,3,9
2020420981227,1,1,1,2,17,4,2,9
2020990937602,1,2,2,2,71,10,3,9
2021221088074,2,1,1,2,22,5,3,9
2022371271830,1,1,1,2,18,4,3,9
2022552201152,2,1,1,2,23,5,3,9
202031D166620,2,1,1,1,28,6,3,1
2020010259058,1,1,3,1,16,4,3,0
2021010351404,1,1,3,2,61,9,3,0
2022451220107,1,1,3,1,40,7,2,0
2022520205613,1,1,3,1,42,7,3,0
2024010530188,1,1,3,2,32,6,3,0
20201379L1763,2,1,1,1,45,7,3,1
2021201128627,1,1,1,1,19,4,2,1
2023161259587,2,1,1,1,48,8,2,1
2020520101140,1,1,1,1,24,5,3,3
2024991444229,2,1,1,1,46,8,2,5
2020010233922,4,2,1,1,38,7,3,9
2021141079503,3,1,2,2,71,10,2,9
2021221064436,1,2,2,2,19,4,3,9
2022131172338,1,1,1,1,81,11,3,9
2022401250828,2,1,1,2,37,7,3,9
2023311289878,2,3,2,2,25,5,2,9
2024531490067,2,1,2,1,11,3,3,9
2024122400791,1,1,1,1,55,8,2,17
2024631489539,2,1,1,2,21,5,3,19
2021231056350,1,1,1,1,22,5,2,23
2020440348509,1,1,3,2,88,11,2,0
2022061190468,1,1,3,1,12,3,3,0
2020522100661,2,1,1,1,53,8,3,1
2021542529721,1,1,1,1,76,11,3,1
2023141266187,3,1,1,1,44,7,1,1
2023430174666,2,1,1,1,47,8,3,1
2020360996708,2,1,1,1,17,4,3,3
2021544778321,1,1,1,1,29,6,3,3
2022010407239,1,1,1,1,31,6,3,3
2022471163316,2,1,1,2,34,6,3,3
2024010521257,2,1,1,1,23,5,3,3
2020010236218,1,1,1,1,32,6,3,4
2021991055263,2,1,1,1,54,8,3,5
2020370942803,2,3,2,2,52,8,3,9
2020410964197,2,2,1,2,21,5,3,9
2020991009823,1,4,2,1,23,5,3,9
2021052100541,2,2,2,2,23,5,2,9
2021061116173,3,2,1,1,39,7,3,9
2021411032941,1,3,2,2,21,5,3,9
2021440273792,2,1,1,2,26,6,3,9
202163B077121,2,4,1,1,72,10,3,9
2022411246344,1,1,1,-1,20,4,3,9
2022440158877,2,1,1,1,73,10,3,9
2023991382926,1,1,1,2,25,5,3,9
2024311516373,2,1,1,2,31,6,3,9
2024610040024,1,2,2,1,33,6,3,9
2024131485170,1,3,2,2,55,8,3,9
2024161425133,2,3,2,2,26,6,3,9
2024461442625,1,3,2,1,17,4,3,9
2024501501993,2,2,2,2,5,1,3,9
2024991527601,1,3,2,2,49,8,2,9
2020010284381,1,1,1,1,31,6,3,9
2020201014049,1,1,1,1,25,5,3,9
2020421004860,2,1,1,2,29,6,3,9
2021361129541,1,1,1,2,31,6,3,9
2021440271814,1,3,2,2,13,3,3,9
2021501053304,3,3,1,2,20,4,3,9
2022302201524,1,1,1,1,31,6,3,9
202234WNC1122,2,1,1,2,25,5,3,9
2023010480222,1,1,1,1,35,6,3,9
2022471193103,2,1,1,1,56,9,3,1
2022552201035,1,1,1,1,15,3,3,1
2024061506126,1,1,2,1,45,7,3,9
2024131462742,2,1,1,1,22,5,2,9
2024471396747,1,1,1,2,27,6,3,9
2024622400388,2,2,1,2,58,9,3,9
2020070768719,2,1,2,2,20,4,3,9
2020201020768,2,1,1,1,48,8,3,9
2020360964628,2,1,1,2,18,4,3,9
2021421070390,2,1,1,2,78,11,3,9
2022052202642,2,2,1,1,51,8,3,9
2022451242936,2,2,2,1,20,4,3,9
2023010461075,3,1,2,1,38,7,3,9
2020430066985,2,1,1,1,16,4,3,1
2022010387782,2,1,1,1,59,9,2,1
2023010452460,1,1,1,1,26,6,3,1
2024520002203,1,1,1,1,53,8,3,1
2020010238010,1,1,3,2,43,7,3,0
2021101093060,1,1,3,2,24,5,3,0
2022010363994,1,1,3,2,43,7,3,0
2024061503422,1,2,3,2,25,5,3,0
2020450982458,1,1,1,1,33,6,3,1
2023430472710,2,1,1,1,36,7,3,1
2020450949113,1,1,1,1,20,4,2,3
2021010291402,2,1,1,1,25,5,3,3
2020010248660,1,1,1,1,28,6,3,9
2020160967926,1,2,2,2,7,2,3,9
2020200940837,2,1,1,1,26,6,3,9
2020350934524,2,2,2,2,82,11,3,9
2020421009559,2,1,1,1,73,10,3,9
2022010367516,2,1,1,2,47,8,3,9
2022010414122,3,1,1,1,42,7,3,9
2022041139151,1,1,1,1,53,8,2,9
2022351261450,1,1,1,2,62,9,3,9
2022430138574,1,1,1,1,24,5,3,9
2024531499393,2,1,2,2,42,7,3,9
2023141315171,2,3,1,1,40,7,3,19
202417L302924,2,1,1,1,55,8,2,3
2020430425193,1,1,1,2,23,5,3,90
2024010530751,1,1,3,1,20,4,2,0
2020520003877,2,1,1,1,34,6,3,1
2022052200408,2,1,1,1,74,10,3,1
2022430424525,2,1,1,1,41,7,3,1
2023421360786,2,1,1,1,66,10,2,1
2020010261928,2,1,1,1,29,6,3,9
2020140999000,2,1,1,2,26,6,3,9
2020361011591,2,2,2,2,37,7,3,9
2020471002221,2,1,1,1,31,6,3,9
2021430321485,1,1,1,1,31,6,3,9
2021430451844,1,1,1,2,40,7,3,9
2021520104420,1,1,1,2,21,5,3,9
2022221154664,1,1,2,1,29,6,2,9
2023161355322,2,1,1,2,65,9,3,9
2023440048782,1,1,1,2,28,6,3,9
2024010526819,4,1,1,1,34,6,3,9
2024010542014,1,1,1,1,25,5,3,-1
2020010273200,1,1,3,2,16,4,3,0
2020140965295,1,1,3,2,32,6,3,0
202106P080065,1,1,3,2,45,7,3,0
2022010393589,1,1,3,1,28,6,3,0
2022520205632,1,1,3,1,69,10,3,0
2023010484774,1,1,3,1,70,10,3,0
2022451204694,1,1,1,1,36,7,3,1
2023010457366,1,1,1,1,29,6,3,1
2024351411975,2,1,1,2,25,5,3,1
2023311344262,2,1,1,1,25,5,3,3
2021010302998,1,1,1,1,46,8,3,5
2024481507957,1,1,2,2,77,11,2,8
2020010229280,1,1,1,1,41,7,3,9
2020302000576,2,2,1,2,24,5,3,9
2020450988741,1,1,1,1,54,8,3,9
2021501034616,1,1,1,2,79,11,3,9
2022041238098,1,1,1,1,19,4,3,9
2022421209297,1,1,1,2,78,11,2,9
2022430305121,1,1,1,2,50,8,3,9
2022991163351,1,1,1,2,74,10,2,9
2023061315516,2,2,2,2,10,2,3,9
2023141371678,1,1,1,2,61,9,3,9
2023302300048,2,1,1,2,24,5,3,9
2023991388422,2,2,1,2,35,6,3,9
2024010534026,4,1,2,2,80,11,3,9
2024201408638,2,1,2,1,30,6,3,9
2024440109509,3,1,1,1,18,4,3,9
2024991444604,1,2,2,2,66,10,3,9
2022231233819,2,1,1,1,64,9,3,19
2022440077829,1,1,1,1,25,5,3,19
2021010332845,1,1,1,1,31,6,3,11
2024041403164,1,1,1,1,33,6,2,9
2024052401512,1,4,2,2,17,4,2,9
2024231519999,2,2,1,1,18,4,3,9
2024340NN2172,2,1,1,1,66,10,3,9
2020030926517,2,1,1,2,59,9,3,9
2020370946314,1,1,1,1,63,9,3,9
2021010310845,4,1,1,1,44,7,3,9
2021041066251,2,1,1,2,44,7,3,9
2021461043744,2,1,1,2,34,6,3,9
2021522201355,1,1,1,1,22,5,3,9
2022052202032,2,3,2,2,57,9,3,9
2022440083241,2,1,1,1,43,7,3,9
2023010459233,1,1,1,1,49,8,3,9
2024010505798,1,1,1,1,30,6,3,9
2024201489702,1,1,1,1,75,10,2,9
2024451478519,2,1,1,1,65,9,2,9
202006J269267,2,2,1,2,73,10,1,9
2021101020810,2,1,2,2,37,7,3,9
2021201136168,2,1,1,1,24,5,3,9
2023031393181,2,1,1,1,77,11,2,9
2023411284548,2,2,1,1,40,7,3,9
2021201053389,2,1,1,1,19,4,2,1
2023302301785,2,1,1,1,11,3,3,1
2024361436470,1,1,1,1,37,7,3,1
2024451527227,1,1,1,1,34,6,3,1
2020010283081,1,1,3,2,28,6,3,0
2023101366625,1,1,3,1,40,7,3,0
2020990924726,2,1,1,1,42,7,3,1
2023010427399,2,1,1,1,57,9,3,1
2023122300431,2,1,1,1,34,6,3,1
202063D078220,1,1,1,1,32,6,2,9
2021320495114,2,6,2,2,18,4,2,9
2021320601256,1,2,1,1,20,4,3,9
2021522201344,2,2,1,1,24,5,3,9
2022991222020,1,1,1,1,24,5,3,9
2023041388817,1,3,1,1,19,4,3,9
2023061317807,2,1,1,1,36,7,3,9
2023531280686,1,2,2,2,53,8,3,9
2023991354930,1,1,1,1,33,6,2,21
2024041424273,2,1,1,1,15,3,3,-1
2020010233386,2,2,2,1,28,6,3,9
2020010236251,1,1,1,1,48,8,3,9
2020010272452,1,1,1,1,53,8,3,9
2020470984184,1,1,1,1,24,5,3,9
2021041126608,1,1,1,1,83,11,3,9
2021141032676,3,2,1,1,21,5,3,9
2021361043935,1,1,1,2,27,6,3,9
2021421070518,3,1,1,1,28,6,3,9
2022332200091,1,2,2,2,21,5,3,9
2022101148381,2,1,1,1,40,7,3,1
2022221252732,2,1,1,1,41,7,3,1
2023061353750,2,1,1,1,39,7,2,1
2021010343481,2,1,1,1,18,4,3,3
2021201112529,2,1,1,1,34,6,2,4
2021010310160,1,1,3,1,24,5,2,0
2021161090672,1,1,3,2,74,10,3,0
2021461075665,1,1,3,2,47,8,3,0
2024201520298,1,1,3,2,25,5,3,0
2020137BJ0208,2,1,1,1,46,8,3,8
2020220994862,2,2,2,1,29,6,3,8
2023010471096,1,1,1,1,48,8,3,19
2021010337845,1,1,3,1,31,6,2,0
2022471225102,1,2,3,2,67,10,3,0
2024471402555,1,1,3,2,11,3,3,0
2020010250388,3,1,1,1,58,9,2,1
2022501140118,2,1,1,1,20,4,3,1
2021141111300,2,1,1,1,29,6,2,3
2024010500779,1,1,1,1,25,5,3,3
2022010375761,1,1,1,1,55,8,3,5
2020010283848,1,1,1,1,55,8,3,9
202006F172599,2,1,1,2,21,5,3,9
2020137791423,1,1,1,2,19,4,3,9
2020430411338,1,1,1,1,51,8,3,9
2020622000885,2,2,1,1,42,7,3,9
202131A031521,2,2,1,1,30,6,3,9
2021371101060,2,1,1,1,50,8,3,9
2021430353248,1,1,1,1,25,5,3,9
2021522103013,2,2,1,1,22,5,3,9
2022411182742,1,3,2,1,43,7,3,9
2023501319289,1,2,1,2,75,10,3,9
2023522400856,1,2,2,1,20,4,3,9
2024010521326,1,1,1,2,28,6,3,9
2024010548842,1,1,1,2,70,10,3,9
2024041436358,2,1,2,2,39,7,3,9
2024991505151,1,1,1,2,27,6,1,9
2023131331166,2,1,1,1,47,8,3,19
2024161518535,2,2,1,2,47,8,3,9
2024211519656,2,1,1,2,32,6,3,9
2024221486417,1,1,1,1,43,7,3,9
2024221492272,3,1,1,2,31,6,3,9
2020010276900,2,2,1,2,43,7,3,9
2020200998633,2,1,2,2,10,2,3,9
2021351108886,2,2,1,1,28,6,3,9
2021430019325,2,1,1,2,47,8,3,9
2021522101797,3,3,2,2,36,7,3,9
2022041207858,2,1,1,2,29,6,3,9
2022141154859,1,1,1,1,29,6,3,9
2023010423818,1,1,1,1,42,7,3,9
2023361323337,2,1,1,1,43,7,3,9
2023401345518,2,1,1,2,60,9,3,9
2023461310813,3,2,1,1,73,10,3,9
2023471356528,2,3,2,2,46,8,3,9
2020010245350,1,1,1,1,57,9,3,1
2020420922247,2,1,1,1,11,3,3,1
2020010228286,1,1,3,1,5,1,3,0
2020010231373,1,1,3,1,32,6,3,0
2022010418435,2,1,3,1,37,7,3,0
2022610024022,1,2,3,2,11,3,2,0
2023461279590,1,1,3,2,30,6,3,0
2024201431455,1,1,3,2,54,8,3,0
2021010347596,1,1,1,1,22,5,3,2
202263C080822,2,1,1,1,16,4,3,2
2020010246416,2,1,1,1,31,6,3,3
2021131085501,2,1,1,1,29,6,2,3
2021201137638,1,1,1,1,28,6,3,3
2022440033821,2,1,1,1,29,6,3,3
2023010431182,1,1,1,1,34,6,3,3
2023010479678,1,1,1,-1,42,7,3,3
2020137CK0927,3,1,1,1,56,9,2,4
2023231342619,1,1,1,1,31,6,2,5
2024010543702,1,1,1,1,44,7,2,5
2021010314446,1,1,1,2,28,6,3,9
2021221125151,1,1,1,1,76,11,3,9
2021440281656,1,1,1,1,28,6,3,9
2022401180792,2,1,1,2,34,6,3,9
2023421387013,1,1,1,1,20,4,3,9
2023421388000,2,1,1,2,24,5,3,9
2023991367835,2,3,2,2,61,9,2,9
2024131530143,1,2,2,2,30,6,2,9
2021010306495,2,1,1,1,16,4,3,90
202031B152720,1,1,3,1,11,3,3,0
2021141017015,1,1,3,1,78,11,3,0
2021211119824,1,1,3,1,12,3,2,0
2021421102798,1,1,3,2,76,11,1,0
2023440223252,1,1,3,1,9,2,3,0
2023991310236,1,1,3,1,8,2,2,0
2024010511120,1,1,3,2,50,8,2,0
2024010495018,2,1,1,2,30,6,3,1
2024451436225,2,1,1,1,16,4,2,2
2021991027167,2,1,1,1,40,7,3,3
2021430347355,2,1,1,1,30,6,3,5
2020040963672,2,3,2,2,17,4,3,9
2020052001292,1,1,1,2,78,11,3,9
2020421014133,2,1,1,1,42,7,3,9
2021201027741,2,1,1,1,22,5,3,9
2021501108006,2,4,2,2,0,1,3,9
2021991076973,2,1,2,2,26,6,3,9
2022131183421,2,2,1,2,54,8,3,9
202234NNC9102,1,2,2,2,82,11,1,9
2022461144173,2,2,2,2,57,9,3,9
2022991227609,2,2,1,1,26,6,2,9
2023122300386,2,1,1,1,38,7,3,9
2023332300443,2,1,2,1,8,2,3,9
2023471261286,1,1,1,2,18,4,3,9
2024010497565,1,1,1,1,51,8,3,9
2024010538871,2,1,1,2,41,7,3,9
2024201422162,2,2,2,2,27,6,3,9
2024411479556,2,1,1,2,48,8,2,9
2024440534311,1,1,1,2,55,8,3,9
2024546328124,2,2,1,2,45,7,3,9
202460Q071455,2,2,2,1,30,6,3,9
202254A512722,1,2,2,2,74,10,3,11
2021070034991,2,1,2,1,30,6,2,19
2020410994169,1,1,3,2,70,10,2,0
2020991004312,4,1,3,1,63,9,2,0
2024010543285,1,1,3,1,50,8,3,0
2024061489966,1,1,3,2,11,3,2,0
2022010409687,1,1,1,1,26,6,3,1
2020010234259,1,1,1,1,30,6,3,3
2020010264768,1,1,1,1,34,6,3,9
2020420924912,1,2,1,1,28,6,3,9
2020500975576,1,1,1,2,68,10,3,9
2021041053698,2,2,2,2,46,8,3,9
2021041079569,1,1,2,1,19,4,3,9
2021111019825,2,1,1,2,62,9,1,9
2021461098182,2,1,2,2,27,6,3,9
2022010402139,1,2,2,2,23,5,2,9
20225222SS343,2,4,2,1,53,8,3,9
2022991140316,2,2,1,2,51,8,3,9
2023221301124,3,1,2,2,74,10,3,9
2024010503147,2,1,1,2,39,7,3,9
2024320199311,2,1,1,2,55,8,3,9
2024610052924,1,1,1,1,66,10,3,9
2024361489838,1,1,1,1,47,8,3,19
2020420928031,1,1,3,1,79,11,1,0
2021052102148,1,1,3,1,24,5,2,0
2024361414223,1,1,3,1,81,11,3,0
202354A677123,1,1,1,2,67,10,3,3
2020010275836,1,1,2,1,18,4,2,9
2020332000637,1,1,1,1,40,7,3,9
2021991071486,1,1,1,2,22,5,2,9
2022471203252,1,1,1,2,19,4,2,9
2023311388788,1,1,1,1,42,7,3,9
2024010487678,1,1,1,2,48,8,3,9
2024010497578,2,3,2,2,4,1,3,9
